1294	2951
1295	2956
1296	3036
1297	3077
1298	2981
1299	2978
1300	2955
1301	3030
1302	3018
1303	3026
1304	3020
1305	3045
1306	3056
1307	2948
1308	2962
1309	3012
1310	2917
1311	3012
1312	2949
1313	2951
1314	3033
1315	2916
1316	2999
1317	3016
1318	2926
1319	2928
1320	2937
1321	2814
1322	2939
1323	2930
1324	2822
1325	2848
1326	2909
1327	2972
1328	2833
1329	2919
1330	2961
1331	2943
1332	2920
1333	2856
1334	2893
1335	2934
1336	2815
1337	2951
1338	2917
1339	2911
1340	2746
1341	2818
1342	2990
1343	2859
1344	2897
1345	2816
1346	2763
1347	2919
1348	2800
1349	2812
1350	2936
1351	2755
1352	2924
1353	2798
1354	2806
1355	2849
1356	2814
1357	2826
1358	2933
1359	2876
1360	2802
1361	2813
1362	2820
1363	2794
1364	2792
1365	2754
1366	2955
1367	2758
1368	2875
1369	2792
1370	2829
1371	2728
1372	2847
1373	2696
1374	2795
1375	2763
1376	2821
1377	2728
1378	2707
1379	2825
1380	2826
1381	2733
1382	2652
1383	2753
1384	2808
1385	2805
1386	2735
1387	2852
1388	2718
1389	2760
1390	2699
1391	2758
1392	2733
1393	2787
1394	2702
1395	2781
1396	2714
1397	2685
1398	2678
1399	2603
1400	2822
1401	2692
1402	2641
1403	2658
1404	2637
1405	2691
1406	2702
1407	2721
1408	2632
1409	2652
1410	2680
1411	2608
1412	2670
1413	2656
1414	2705
1415	2727
1416	2709
1417	2676
1418	2669
1419	2774
1420	2697
1421	2669
1422	2712
1423	2736
1424	2668
1425	2678
1426	2562
1427	2592
1428	2756
1429	2659
1430	2671
1431	2728
1432	2617
1433	2565
1434	2627
1435	2706
1436	2626
1437	2632
1438	2533
1439	2685
1440	2609
1441	2625
1442	2549
1443	2504
1444	2668
1445	2562
1446	2581
1447	2650
1448	2514
1449	2505
1450	2590
1451	2591
1452	2541
1453	2565
1454	2546
1455	2581
1456	2472
1457	2639
1458	2460
1459	2509
1460	2555
1461	2456
1462	2548
1463	2472
1464	2529
1465	2532
1466	2553
1467	2590
1468	2566
1469	2495
1470	2507
1471	2480
1472	2446
1473	2511
1474	2449
1475	2539
1476	2440
1477	2452
1478	2421
1479	2374
1480	2497
1481	2439
1482	2422
1483	2426
1484	2458
1485	2496
1486	2384
1487	2453
1488	2393
1489	2499
1490	2483
1491	2444
1492	2397
1493	2446
1494	2424
1495	2431
1496	2437
1497	2331
1498	2375
1499	2400
1500	2342
1501	2405
1502	2360
1503	2406
1504	2354
1505	2379
1506	2412
1507	2347
1508	2400
1509	2379
1510	2380
1511	2315
1512	2347
1513	2411
1514	2360
1515	2357
1516	2338
1517	2368
1518	2363
1519	2264
1520	2335
1521	2348
1522	2336
1523	2312
1524	2307
1525	2306
1526	2303
1527	2301
1528	2295
1529	2412
1530	2307
1531	2311
1532	2270
1533	2197
1534	2359
1535	2255
1536	2269
1537	2319
1538	2249
1539	2295
1540	2232
1541	2323
1542	2212
1543	2190
1544	2247
1545	2254
1546	2229
1547	2256
1548	2232
1549	2158
1550	2378
1551	2207
1552	2138
1553	2217
1554	2187
1555	2199
1556	2133
1557	2278
1558	2245
1559	2220
1560	2191
1561	2256
1562	2218
1563	2278
1564	2221
1565	2213
1566	2215
1567	2245
1568	2135
1569	2187
1570	2153
1571	2215
1572	2201
1573	2133
1574	2092
1575	2214
1576	2221
1577	2110
1578	2194
1579	2194
1580	2192
1581	2164
1582	2175
1583	2156
1584	2133
1585	2163
1586	2155
1587	2101
1588	2183
1589	2168
1590	2117
1591	2176
1592	2213
1593	2187
1594	2110
1595	2120
1596	2242
1597	2101
1598	2077
1599	2176
1600	2089
1601	2098
1602	2113
1603	2121
1604	2127
1605	2117
1606	2151
1607	2157
1608	2089
1609	1973
1610	2118
1611	2152
1612	2084
1613	2058
